round_number,tick,user_steamid,user_name,weapon,is_firearm_shot,silenced
12,80331,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80356,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80631,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80657,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80683,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80740,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80765,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80791,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80817,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80842,76561199557907229,shawty#)$@,weapon_knife,False,False
12,80868,76561199557907229,shawty#)$@,weapon_knife,False,False
12,81734,76561198274174345,zig,weapon_ak47,True,False
12,81740,76561198274174345,zig,weapon_ak47,True,False
12,81756,76561198274174345,zig,weapon_ak47,True,False
12,81775,76561198274174345,zig,weapon_ak47,True,False
12,81782,76561198274174345,zig,weapon_ak47,True,False
12,82332,76561199068251294,prosto bo$$,weapon_knife,False,False
12,82364,76561199068251294,prosto bo$$,weapon_knife,False,False
12,82429,76561199557907229,shawty#)$@,weapon_molotov,False,False
12,82461,76561199068251294,prosto bo$$,weapon_knife,False,False
12,82651,76561199557907229,shawty#)$@,weapon_knife,False,False
12,82677,76561199557907229,shawty#)$@,weapon_knife,False,False
12,82702,76561199557907229,shawty#)$@,weapon_knife,False,False
12,82728,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83095,76561198002613044,frees.tyler,weapon_hegrenade,False,False
12,83100,76561199068251294,prosto bo$$,weapon_knife,False,False
12,83151,76561199068251294,prosto bo$$,weapon_knife,False,False
12,83153,76561199826895670,RME | Пацан,weapon_hegrenade,False,False
12,83240,76561199068251294,prosto bo$$,weapon_knife,False,False
12,83316,76561198002613044,frees.tyler,weapon_molotov,False,False
12,83389,76561199068251294,prosto bo$$,weapon_knife,False,False
12,83448,76561199068251294,prosto bo$$,weapon_knife,False,False
12,83713,76561199433997570,Simple Dimple skins.army,weapon_molotov,False,False
12,83751,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83776,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83802,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83825,76561199826895670,RME | Пацан,weapon_flashbang,False,False
12,83827,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83853,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83878,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83904,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83930,76561199557907229,shawty#)$@,weapon_knife,False,False
12,83939,76561199433997570,Simple Dimple skins.army,weapon_smokegrenade,False,False
12,83955,76561199557907229,shawty#)$@,weapon_knife,False,False
12,84045,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84056,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84067,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84078,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84089,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84103,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84114,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84125,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84136,76561199433997570,Simple Dimple skins.army,weapon_usp_silencer,True,True
12,84147,76561199068251294,prosto bo$$,weapon_incgrenade,False,False
12,84228,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84235,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84241,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84247,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84254,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84273,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84279,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84286,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84307,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84314,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84320,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84342,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84348,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84355,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84375,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84381,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84387,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84410,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84416,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84422,76561199826895670,RME | Пацан,weapon_awp,True,False
12,84423,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84444,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84450,76561199433997570,Simple Dimple skins.army,weapon_ak47,True,False
12,84463,76561198274174345,zig,weapon_ak47,True,False
13,86955,76561198002613044,frees.tyler,weapon_smokegrenade,False,False
13,87087,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_flashbang,False,False
13,87120,76561198171814417,Faat,weapon_incgrenade,False,False
13,87131,76561199826895670,RME | Пацан,weapon_flashbang,False,False
13,87175,76561199068251294,prosto bo$$,weapon_flashbang,False,False
13,87198,76561198049602148,Moon,weapon_hegrenade,False,False
13,87271,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_flashbang,False,False
13,87784,76561199052717313,Worfy,weapon_flashbang,False,False
13,87907,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_smokegrenade,False,False
13,87986,76561199068251294,prosto bo$$,weapon_glock,True,False
13,87997,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88006,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88008,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88011,76561198274174345,zig,weapon_usp_silencer,True,True
13,88026,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88031,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88033,76561199557907229,shawty#)$@,weapon_p250,True,False
13,88034,76561198274174345,zig,weapon_usp_silencer,True,True
13,88042,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88053,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88057,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88065,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88075,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88076,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88091,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88099,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88106,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88106,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88111,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88117,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88128,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88139,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88149,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88156,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88162,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88167,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88178,76561198049602148,Moon,weapon_usp_silencer,True,True
13,88178,76561199052717313,Worfy,weapon_knife_canis,False,False
13,88185,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88199,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88216,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88218,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88228,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88229,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88231,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88239,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88239,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88249,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88250,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88255,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88261,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88265,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88271,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88282,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88314,76561198274174345,zig,weapon_usp_silencer,True,True
13,88335,76561198274174345,zig,weapon_usp_silencer,True,True
13,88350,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88366,76561198274174345,zig,weapon_usp_silencer,True,True
13,88367,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88375,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88378,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88389,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88391,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_glock,True,False
13,88394,76561198274174345,zig,weapon_usp_silencer,True,True
13,88395,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88406,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88412,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88422,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88428,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88433,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88443,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88489,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88491,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88501,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88510,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88513,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88517,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88524,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88527,76561198002613044,frees.tyler,weapon_flashbang,False,False
13,88535,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88539,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88548,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88553,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88557,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88567,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88569,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88584,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88586,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88597,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88613,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88615,76561199068251294,prosto bo$$,weapon_glock,True,False
13,88631,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88643,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88643,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88643,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88657,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88661,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,88663,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88688,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88696,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88704,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88714,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88716,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88730,76561198002613044,frees.tyler,weapon_hegrenade,False,False
13,88730,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,88732,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88777,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88811,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88853,76561198171814417,Faat,weapon_usp_silencer,True,True
13,88870,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,89215,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,89234,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,89245,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89258,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89259,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,89262,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89267,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89277,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89280,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,89284,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89287,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89307,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89333,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89359,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89362,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89372,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89374,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89376,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89381,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89388,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89397,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89410,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89410,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89420,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89425,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89427,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89430,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89440,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89446,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89446,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89450,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89460,76561199826895670,RME | Пацан,weapon_glock,True,False
13,89464,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,89466,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
13,89470,76561199826895670,RME | Пацан,weapon_glock,True,False
13,90150,76561199826895670,RME | Пацан,weapon_glock,True,False
13,90161,76561199826895670,RME | Пацан,weapon_glock,True,False
13,90332,76561199826895670,RME | Пацан,weapon_glock,True,False
13,90340,76561199052717313,Worfy,weapon_usp_silencer,True,True
13,90348,76561199433997570,Simple Dimple skins.army,weapon_glock,True,False
13,90511,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
13,90563,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
13,90654,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,92142,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,92168,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,92233,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,92289,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,92291,76561199433997570,Simple Dimple skins.army,weapon_awp,True,False
14,92398,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_smokegrenade,False,False
14,92465,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,92576,76561198049602148,Moon,weapon_flashbang,False,False
14,92586,76561198274174345,zig,weapon_hegrenade,False,False
14,92626,76561199826895670,RME | Пацан,weapon_flashbang,False,False
14,92662,76561199068251294,prosto bo$$,weapon_smokegrenade,False,False
14,92768,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_flashbang,False,False
14,92899,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,92902,76561198171814417,Faat,weapon_deagle,True,False
14,92914,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,92932,76561198171814417,Faat,weapon_deagle,True,False
14,92936,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,92946,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,92959,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,92971,76561198171814417,Faat,weapon_deagle,True,False
14,92981,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,93007,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93013,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93018,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93068,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93070,76561198171814417,Faat,weapon_deagle,True,False
14,93071,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,93074,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93079,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93093,76561199557907229,shawty#)$@,weapon_flashbang,False,False
14,93093,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93099,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93104,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93108,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,93110,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93116,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93130,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93135,76561198171814417,Faat,weapon_deagle,True,False
14,93135,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93141,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93147,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93153,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93159,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93164,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93170,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93176,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93182,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93187,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93193,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93199,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,93489,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,93586,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,94128,76561198274174345,zig,weapon_p250,True,False
14,94138,76561198274174345,zig,weapon_p250,True,False
14,94148,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94148,76561198274174345,zig,weapon_p250,True,False
14,94148,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94154,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94157,76561198274174345,zig,weapon_p250,True,False
14,94160,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94166,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94172,76561198274174345,zig,weapon_p250,True,False
14,94177,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94180,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94182,76561198274174345,zig,weapon_p250,True,False
14,94182,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94188,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94191,76561198274174345,zig,weapon_p250,True,False
14,94194,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94200,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94205,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94206,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94211,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94226,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94234,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,94245,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94317,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94325,76561198049602148,Moon,weapon_fiveseven,True,False
14,94337,76561198002613044,frees.tyler,weapon_hegrenade,False,False
14,94343,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94367,76561198049602148,Moon,weapon_fiveseven,True,False
14,94369,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94394,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94407,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94411,76561198274174345,zig,weapon_p250,True,False
14,94413,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94419,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94420,76561198274174345,zig,weapon_p250,True,False
14,94420,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94425,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94430,76561198274174345,zig,weapon_p250,True,False
14,94430,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94436,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94440,76561198274174345,zig,weapon_p250,True,False
14,94442,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94445,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94448,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94451,76561198274174345,zig,weapon_p250,True,False
14,94453,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94459,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94460,76561198274174345,zig,weapon_p250,True,False
14,94465,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94470,76561198274174345,zig,weapon_p250,True,False
14,94471,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,94471,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94477,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94479,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_knife_t,False,False
14,94482,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94488,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94494,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94513,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94519,76561199068251294,prosto bo$$,weapon_galilar,True,False
14,94604,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94659,76561199433997570,Simple Dimple skins.army,weapon_awp,True,False
14,94700,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,94715,76561199826895670,RME | Пацан,weapon_deagle,True,False
14,94727,76561198274174345,zig,weapon_p250,True,False
14,94737,76561198274174345,zig,weapon_p250,True,False
14,94742,76561199826895670,RME | Пацан,weapon_deagle,True,False
14,94747,76561198274174345,zig,weapon_p250,True,False
14,94756,76561198274174345,zig,weapon_p250,True,False
14,94766,76561198274174345,zig,weapon_p250,True,False
14,94790,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,95058,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95075,76561199433997570,Simple Dimple skins.army,weapon_awp,True,False
14,95084,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95110,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95135,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95161,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95186,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95212,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95238,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95263,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95289,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95314,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95340,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95349,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,95366,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95391,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,95432,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,95627,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_galilar,True,False
14,95669,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96035,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_galilar,True,False
14,96091,76561199068251294,prosto bo$$,weapon_glock,True,False
14,96118,76561199068251294,prosto bo$$,weapon_glock,True,False
14,96162,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_galilar,True,False
14,96246,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96282,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96307,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96326,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96333,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96359,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96384,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96389,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96394,76561199433997570,Simple Dimple skins.army,weapon_incgrenade,False,False
14,96410,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96435,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96461,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96487,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96512,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96538,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96563,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,96663,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,96734,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96784,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,96788,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,96816,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,96818,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,96841,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,96864,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,96886,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,96908,76561199557907229,shawty#)$@,weapon_xm1014,True,False
14,97042,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,97084,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,97110,76561199433997570,Simple Dimple skins.army,weapon_knife_t,False,False
14,97206,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,97216,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_knife_t,False,False
14,97240,76561199068251294,prosto bo$$,weapon_knife_t,False,False
14,97241,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_knife_t,False,False
14,97295,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97320,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97346,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97371,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97397,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97423,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97448,76561199557907229,shawty#)$@,weapon_knife_t,False,False
14,97511,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,97535,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,97545,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_galilar,True,False
14,97553,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,97569,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,97583,76561198002613044,frees.tyler,weapon_usp_silencer,True,True
14,97669,76561199256543526,Wybaczam.oficjalnie skins.army,weapon_galilar,True,False
